GDP,CPI,TAMIT,RS,HS,PPI,MTIS,U,MS,PI
1591.5,-0.15,1017.54,423.47,0.85,-0.31,1324.0,6.81,963.7,297.67
1617.27,-0.14,1017.54,419.43,1.13,-0.3,1298.25,7.01,955.92,306.59
1671.61,-0.1,1017.66,419.36,1.19,-0.32,1336.48,6.81,1013.15,294.33
1717.13,-0.07,1017.67,438.4,1.24,-0.31,1317.2,6.21,1013.95,299.48
1612.41,-0.05,1017.66,414.34,1.2,-0.31,1282.69,6.58,1028.41,279.38
1668.92,-0.08,1017.67,425.82,1.26,-0.24,1291.48,7.14,1034.44,276.86
1717.97,-0.14,1017.66,405.34,1.23,-0.31,1306.08,7.26,1004.14,271.77
1689.42,-0.18,1017.66,418.66,1.39,-0.37,1320.77,8.03,1016.39,265.43
1676.63,-0.2,1017.66,422.67,1.3,-0.41,1288.23,7.82,995.77,292.27
1683.79,-0.24,1017.64,405.08,1.31,-0.36,1286.71,7.24,1039.16,284.73
1646.76,-0.21,1017.61,405.32,1.15,-0.31,1293.54,7.18,1018.93,281.7
1631.83,-0.09,1017.62,420.48,1.18,-0.34,1342.62,6.66,1037.19,299.34
1616.89,-0.06,1017.61,414.5,1.13,-0.38,1360.45,6.08,1059.88,314.41
1610.53,0.04,1017.6,411.94,1.27,-0.43,1350.68,5.74,1122.99,330.04
1571.71,0.0,1017.63,375.7,1.31,-0.47,1336.73,5.88,1051.92,301.7
1567.72,-0.03,1017.65,400.12,1.48,-0.48,1442.97,6.16,1070.23,306.69
1609.71,-0.08,1017.67,401.47,1.58,-0.44,1466.08,6.06,1114.95,300.77
1625.08,-0.11,1017.68,403.97,1.42,-0.47,1429.59,5.72,1095.64,309.62
1613.9,-0.11,1017.69,416.92,1.49,-0.42,1399.86,6.72,1055.4,298.11
1544.46,-0.04,1017.65,372.84,1.45,-0.37,1335.54,6.47,1077.5,296.62
1581.73,-0.01,1017.67,417.83,1.24,-0.43,1339.45,6.11,1011.83,300.29
1612.56,-0.05,1017.74,424.9,1.31,-0.45,1316.97,6.4,993.86,311.25
1624.57,-0.03,1017.74,433.87,1.38,-0.46,1315.39,6.38,975.12,313.52
1672.39,-0.03,1017.75,470.63,1.36,-0.58,1284.62,5.56,990.24,322.62
1701.91,-0.03,1017.73,448.51,1.27,-0.55,1259.89,5.91,1053.35,316.82
1642.16,-0.04,1017.74,464.09,1.15,-0.56,1291.5,6.51,1010.19,313.37
1638.07,-0.01,1017.75,443.99,1.13,-0.54,1293.79,6.68,1029.57,288.99
1677.27,-0.03,1017.76,434.65,1.34,-0.53,1288.49,7.17,1035.92,304.16
1621.37,0.03,1017.8,445.4,1.41,-0.57,1282.41,7.18,1044.96,299.49
1560.62,-0.07,1017.81,440.71,1.4,-0.56,1250.43,8.04,1079.14,286.0
1653.32,-0.05,1017.79,439.34,1.47,-0.65,1296.57,7.16,1076.86,258.26
1669.03,-0.11,1017.78,422.09,1.37,-0.57,1273.13,7.68,1053.34,257.08
1702.21,-0.13,1017.78,416.77,1.29,-0.52,1375.93,8.23,1022.0,259.89
1712.9,-0.06,1017.77,434.13,1.36,-0.52,1308.79,8.6,987.47,261.66
1583.53,-0.13,1017.77,424.68,1.46,-0.53,1353.02,9.36,985.4,244.22
1473.7,-0.07,1017.78,426.99,1.58,-0.46,1416.2,8.06,1009.16,255.06
1523.72,0.12,1017.76,413.63,1.53,-0.46,1419.95,8.22,1064.83,259.27
1522.85,0.09,1017.77,402.78,1.35,-0.41,1445.16,8.11,1089.97,240.64
1593.18,0.09,1017.79,400.54,1.3,-0.43,1425.48,7.67,1035.56,252.93
1582.53,0.06,1017.8,381.96,1.31,-0.4,1390.27,7.6,1028.05,272.43
1590.73,0.07,1017.8,394.53,1.24,-0.34,1331.2,7.56,983.33,281.06
1515.64,0.09,1017.8,401.32,1.13,-0.42,1281.26,7.79,913.14,294.34
1478.67,0.07,1017.82,406.14,1.26,-0.46,1229.26,7.08,903.37,293.22
1516.93,0.06,1017.83,385.85,1.16,-0.48,1191.3,6.86,960.66,283.13
1476.83,0.02,1017.85,423.51,1.12,-0.52,1180.99,7.99,871.36,307.0
1438.33,-0.08,1017.85,416.74,1.19,-0.48,1200.86,7.53,888.04,304.65
1509.59,-0.06,1017.85,416.02,1.17,-0.46,1317.38,7.44,901.15,295.2
1431.99,-0.05,1017.84,414.97,1.11,-0.49,1316.15,7.36,915.32,301.49
1398.05,0.03,1017.85,442.14,0.85,-0.46,1369.83,7.81,923.8,283.69
1454.15,0.03,1017.97,443.88,0.86,-0.52,1366.06,7.04,928.7,290.9
1530.14,0.08,1017.95,438.73,0.96,-0.51,1299.06,6.88,957.53,290.13
1523.52,-0.0,1017.98,396.23,1.14,-0.58,1299.16,8.02,896.15,287.27
1647.09,-0.01,1018.02,377.69,1.25,-0.52,1313.29,8.14,903.3,279.91
1647.06,-0.0,1018.05,377.23,1.18,-0.49,1266.29,8.14,941.47,274.83
1614.22,0.05,1018.06,338.76,1.14,-0.54,1310.55,7.32,940.73,276.66
1579.57,0.08,1018.06,336.07,1.08,-0.49,1315.85,6.74,982.83,268.58
1530.48,0.08,1018.06,339.85,1.12,-0.41,1307.4,6.62,966.79,268.94
1540.0,0.1,1018.06,328.94,1.28,-0.47,1294.14,6.0,919.2,267.03
1520.44,0.09,1018.08,347.98,1.18,-0.47,1212.24,6.4,937.05,266.23
1561.71,0.07,1018.08,362.66,1.12,-0.51,1191.11,6.37,950.01,259.95
1631.33,0.1,1018.09,369.64,0.96,-0.52,1251.13,6.82,955.97,264.61
1599.62,0.09,1018.11,395.32,1.01,-0.55,1263.11,6.36,980.45,256.44
1596.83,-0.06,1018.11,374.25,0.93,-0.51,1226.16,6.84,985.53,249.04
1590.63,-0.04,1018.12,358.36,0.76,-0.51,1253.67,7.14,966.49,233.2
1588.03,-0.12,1018.18,395.35,0.62,-0.49,1283.55,7.55,981.19,253.19
1628.76,-0.12,1018.26,379.87,0.67,-0.46,1239.0,7.63,1001.62,274.68
1583.59,-0.11,1018.27,377.46,0.69,-0.52,1281.24,7.66,997.49,281.64
1576.78,-0.13,1018.27,339.24,0.78,-0.43,1376.05,8.35,975.49,271.49
1602.93,-0.16,1018.29,328.86,0.76,-0.47,1373.45,8.35,908.4,260.24
1594.0,-0.17,1018.28,322.47,1.02,-0.44,1351.18,7.93,912.26,255.83
1558.8,-0.2,1018.41,309.89,0.97,-0.4,1335.84,7.15,962.97,261.16
1603.35,-0.18,1018.39,319.56,0.97,-0.4,1323.08,6.63,936.75,279.7
1572.23,-0.18,1018.37,327.36,1.02,-0.39,1249.55,6.6,980.68,273.1
1663.18,-0.15,1018.36,347.06,0.97,-0.37,1274.07,6.0,984.13,276.85
1619.72,-0.16,1018.35,399.97,0.93,-0.33,1287.49,4.77,963.02,273.96
1668.05,-0.24,1018.3,384.96,1.0,-0.33,1272.02,5.43,985.55,304.19
1752.68,-0.19,1018.26,397.01,0.92,-0.36,1253.59,6.23,989.27,282.74
1714.21,-0.15,1018.24,389.45,0.97,-0.32,1281.46,7.21,988.5,295.49
1762.74,-0.19,1018.2,385.83,1.07,-0.36,1201.34,7.17,998.66,290.47
1778.63,-0.16,1018.19,385.84,1.14,-0.28,1207.31,8.17,1027.84,278.69
1784.37,-0.21,1018.17,402.19,1.22,-0.27,1234.38,7.6,989.96,291.04
1686.93,-0.17,1018.15,414.14,1.16,-0.33,1202.58,8.0,1101.35,275.62
1590.21,-0.23,1018.16,393.23,1.32,-0.4,1141.44,7.22,1077.82,276.58
1664.82,-0.29,1018.16,389.87,1.31,-0.45,1125.73,7.24,1097.97,274.45
1670.55,-0.27,1018.12,383.16,1.4,-0.32,1166.5,6.62,1095.74,267.48
1690.67,-0.28,1018.08,385.32,1.16,-0.38,1195.21,6.43,1023.17,247.48
1671.25,-0.25,1018.1,395.45,1.18,-0.37,1125.85,6.19,1021.88,255.21
1595.07,-0.22,1018.07,367.15,1.12,-0.32,1105.94,6.16,988.59,266.96
1551.78,-0.21,1018.06,395.37,1.24,-0.32,1152.59,6.82,958.86,260.69
1532.34,-0.18,1018.05,406.68,1.36,-0.36,1093.63,6.82,964.56,259.79
1473.29,-0.18,1018.05,413.25,1.38,-0.37,1118.58,6.11,927.58,249.72
1539.98,-0.28,1018.02,415.68,1.39,-0.36,1155.64,5.91,880.49,268.4
1648.96,-0.26,1017.99,422.94,1.3,-0.44,1160.41,6.57,857.67,272.35
1598.21,-0.24,1017.96,451.75,1.47,-0.44,1139.44,6.5,839.12,267.45
1646.93,-0.18,1017.96,447.5,1.46,-0.48,1158.85,6.67,847.64,275.97
1742.3,-0.08,1017.95,449.36,1.49,-0.55,1167.82,6.13,776.75,265.4
1754.59,-0.17,1017.95,451.56,1.36,-0.5,1196.91,6.66,862.97,265.97
1700.11,-0.18,1017.96,446.58,1.32,-0.53,1214.77,5.85,812.99,283.74
1695.07,-0.25,1017.93,450.54,1.41,-0.51,1152.4,5.71,804.51,283.3
1671.98,-0.2,1017.9,462.87,1.35,-0.5,1202.93,5.98,852.68,276.48
1752.33,-0.13,1017.89,476.59,1.23,-0.48,1187.32,5.73,858.75,289.7
1702.82,-0.01,1017.9,480.8,1.16,-0.42,1134.72,6.27,877.12,280.45
1752.69,-0.1,1017.89,478.9,1.17,-0.38,1178.02,6.88,872.13,266.11
1698.94,-0.14,1017.88,498.71,1.14,-0.37,1181.98,6.9,890.04,282.17
1729.9,-0.09,1017.88,473.37,0.96,-0.34,1236.14,6.95,886.86,285.74
1716.45,-0.09,1017.92,464.16,0.95,-0.36,1295.26,7.38,855.62,290.03
1716.35,-0.08,1017.91,436.7,1.01,-0.23,1376.38,8.21,942.72,293.96
1657.12,-0.05,1017.92,451.33,1.0,-0.22,1290.97,8.57,1008.48,265.28
1678.43,-0.0,1017.92,472.86,1.0,-0.21,1297.45,8.09,1025.8,265.23
1714.62,0.05,1017.92,450.1,1.06,-0.23,1295.51,7.39,1001.96,278.74
1640.89,0.08,1017.92,435.31,1.0,-0.29,1323.74,7.5,924.32,310.85
1574.19,0.05,1017.94,414.22,1.01,-0.26,1355.68,6.85,970.29,306.21
1564.78,0.02,1017.94,432.55,0.96,-0.27,1297.4,6.41,973.92,300.17
1618.18,0.0,1017.94,443.15,1.04,-0.26,1221.19,6.58,953.93,292.74
1658.38,-0.04,1017.95,421.66,0.99,-0.3,1169.69,7.14,949.98,302.49
1640.56,0.0,1017.95,419.18,1.08,-0.21,1211.93,7.56,928.39,315.9
1586.85,0.02,1017.96,419.73,1.25,-0.25,1249.37,5.94,962.79,305.93
1586.57,-0.0,1017.92,395.28,1.21,-0.27,1300.18,5.89,895.11,276.05
1566.74,-0.1,1017.93,372.74,1.27,-0.27,1275.44,5.56,908.06,275.67
1572.48,-0.16,1017.93,391.6,1.17,-0.26,1248.69,5.28,879.26,262.08
1532.43,-0.12,1017.93,416.06,1.12,-0.31,1266.58,4.55,863.57,259.05
1433.67,-0.08,1017.9,418.04,1.21,-0.32,1290.45,4.71,828.29,254.19
1499.58,-0.16,1017.92,417.7,1.14,-0.35,1292.86,5.39,814.5,273.92
1508.23,-0.1,1017.89,443.64,1.22,-0.36,1300.58,5.15,802.79,280.61
1548.98,-0.11,1017.9,447.02,1.24,-0.44,1274.4,5.39,816.63,285.27
1546.87,-0.09,1017.89,449.39,1.01,-0.4,1301.21,6.19,809.57,302.23
1553.03,-0.02,1017.94,464.67,0.9,-0.34,1294.74,7.05,821.79,293.72
1564.38,0.02,1017.94,464.88,1.05,-0.34,1376.42,7.45,839.76,281.14
1481.66,0.05,1017.97,479.25,1.09,-0.31,1407.48,7.05,811.09,256.94
1538.32,0.0,1017.98,522.06,0.91,-0.29,1364.87,6.88,855.94,239.12
1543.15,0.02,1018.05,499.24,0.79,-0.26,1408.06,6.93,885.82,236.02
1554.57,0.09,1018.09,486.85,0.74,-0.27,1387.6,6.98,934.52,234.04
1619.05,0.19,1018.1,500.09,0.78,-0.27,1339.68,6.13,915.14,213.69
1678.08,0.16,1018.06,494.36,0.89,-0.31,1352.37,5.6,862.04,234.94
1702.35,0.11,1018.07,482.64,0.85,-0.28,1331.77,5.38,875.58,236.72
1700.39,0.09,1018.07,493.94,0.94,-0.31,1353.07,4.4,872.21,235.23
1692.25,0.17,1018.03,486.97,0.98,-0.34,1424.46,4.5,891.23,248.93
1720.76,0.19,1018.02,487.25,1.14,-0.4,1437.64,4.62,884.12,241.3
1663.69,0.12,1018.04,457.97,1.06,-0.37,1398.13,5.15,842.01,229.27
1709.98,0.14,1018.04,433.13,1.07,-0.41,1330.15,5.6,794.48,215.76
1744.86,0.1,1018.03,430.87,1.13,-0.45,1326.52,6.09,854.02,195.88
1733.52,0.12,1018.03,470.3,1.16,-0.43,1332.05,6.16,875.68,223.9
1793.4,0.06,1018.03,481.28,1.29,-0.45,1372.06,5.72,871.05,219.12
1814.76,-0.02,1018.05,471.61,1.32,-0.41,1445.91,5.97,914.94,218.98
1715.12,-0.02,1018.05,444.78,1.34,-0.41,1447.6,5.8,937.59,221.93
1690.96,0.02,1018.06,443.63,1.36,-0.36,1426.8,5.37,918.08,213.41
1649.32,0.01,1018.05,421.52,1.22,-0.39,1408.3,5.15,971.82,207.31
1647.74,-0.03,1018.08,429.83,1.13,-0.43,1416.78,5.46,942.88,235.47
1695.67,0.08,1018.09,411.69,1.11,-0.37,1380.94,4.95,950.17,212.75
1695.73,0.1,1018.08,386.79,1.08,-0.44,1372.56,4.81,955.59,237.11
1743.41,0.1,1018.08,380.63,1.13,-0.56,1399.34,4.84,882.74,259.24
1733.44,0.06,1018.09,401.4,1.13,-0.62,1340.31,5.18,900.05,264.52
1717.8,-0.01,1018.08,395.41,1.06,-0.66,1290.01,5.51,929.14,244.93
1685.09,0.05,1018.09,373.27,1.1,-0.64,1274.2,4.55,896.25,240.18
1752.85,0.09,1018.05,381.83,1.21,-0.66,1229.45,5.06,883.92,259.38
1746.0,0.07,1018.04,390.47,1.12,-0.6,1246.97,5.12,851.74,266.53
1847.76,0.09,1018.05,407.42,0.98,-0.64,1288.38,4.66,828.77,259.57
1835.42,0.14,1018.08,406.62,0.94,-0.64,1324.2,4.43,819.2,279.04
1896.78,0.06,1018.07,407.76,0.91,-0.59,1314.11,4.85,829.15,279.01
1849.23,0.05,1018.06,410.2,0.91,-0.64,1257.71,4.39,814.55,254.18
1799.73,0.02,1018.04,432.64,0.8,-0.64,1283.27,3.9,834.41,245.89
1803.09,0.08,1018.06,422.75,0.99,-0.55,1320.03,4.69,873.07,265.71
1726.54,0.04,1018.1,382.93,0.89,-0.48,1343.58,5.27,916.12,257.74
1687.55,0.05,1018.12,419.92,1.04,-0.58,1312.66,5.19,894.68,244.3
1704.95,0.07,1018.18,425.9,1.21,-0.56,1304.87,5.87,875.91,233.38
1776.32,-0.01,1018.19,398.76,1.18,-0.6,1345.03,5.28,862.19,228.52
1773.83,0.04,1018.19,391.91,0.95,-0.52,1324.13,4.91,823.51,246.96
1671.9,0.04,1018.26,419.86,0.93,-0.52,1406.74,5.38,873.33,245.85
1655.13,0.07,1018.27,442.22,0.93,-0.53,1351.99,5.8,891.9,241.84
1573.99,-0.01,1018.26,413.87,0.88,-0.44,1330.52,5.16,844.72,241.23
1543.17,-0.08,1018.27,418.99,0.76,-0.49,1340.36,5.08,831.07,239.52
1588.7,-0.11,1018.3,418.08,0.79,-0.43,1239.96,5.71,864.37,237.75
1636.92,-0.06,1018.27,435.06,0.69,-0.37,1187.15,5.31,878.38,208.51
1623.6,-0.05,1018.3,415.83,0.66,-0.27,1181.8,5.01,887.31,201.12
1665.05,-0.04,1018.3,384.99,0.58,-0.23,1217.21,4.92,870.51,212.49
1657.6,-0.05,1018.34,398.07,0.64,-0.24,1244.67,5.05,844.76,188.66
1549.82,-0.12,1018.36,373.14,0.71,-0.26,1293.02,5.4,893.43,195.28
1535.19,-0.15,1018.39,366.15,0.61,-0.2,1316.22,5.58,920.17,215.63
1616.64,-0.08,1018.41,349.2,0.77,-0.16,1316.22,6.22,909.62,201.34
1677.57,-0.13,1018.49,363.48,0.69,-0.23,1296.96,5.54,926.97,220.74
1728.18,-0.09,1018.49,366.35,0.92,-0.31,1269.75,5.26,915.53,219.06
1746.35,-0.12,1018.62,380.73,0.88,-0.32,1262.19,5.15,942.76,208.09
1799.2,-0.18,1018.62,366.65,0.94,-0.37,1320.96,4.95,966.67,211.5
1793.41,-0.14,1018.61,376.49,0.98,-0.32,1314.4,4.72,1016.24,242.87
1711.58,-0.08,1018.6,425.47,1.12,-0.38,1339.25,3.8,1063.85,247.65
1727.98,-0.12,1018.6,392.91,0.96,-0.38,1328.18,4.51,1034.16,251.99
1668.94,-0.08,1018.6,375.49,1.08,-0.35,1310.91,4.57,1066.89,243.88
1717.09,-0.07,1018.63,404.32,1.3,-0.36,1267.4,6.04,1098.79,253.97
1638.56,-0.13,1018.59,433.85,1.45,-0.38,1307.07,7.04,1063.49,264.92
1613.17,-0.09,1018.59,436.95,1.47,-0.37,1319.27,6.96,1079.23,268.46
1529.63,-0.01,1018.58,446.07,1.32,-0.51,1306.05,6.93,1049.76,256.77
1467.3,0.01,1018.61,398.46,1.24,-0.55,1283.61,6.85,1082.4,261.89
1417.17,0.09,1018.64,408.0,1.36,-0.55,1303.8,6.56,1099.47,265.26
1392.04,0.11,1018.65,409.98,1.38,-0.52,1343.2,6.33,1057.15,259.47
1497.82,0.09,1018.65,379.71,1.44,-0.46,1366.44,6.1,1047.86,277.4
1407.13,0.1,1018.67,403.28,1.37,-0.47,1352.4,6.31,1080.82,275.39
1363.03,0.13,1018.68,409.92,1.34,-0.45,1314.92,6.21,1070.85,274.95
1353.68,0.11,1018.67,439.0,1.29,-0.48,1318.97,6.78,1100.93,281.91
1372.41,0.06,1018.67,412.24,1.28,-0.46,1346.67,6.49,1035.64,285.63
1325.55,-0.01,1018.67,438.65,1.37,-0.46,1366.81,5.89,1023.58,292.88
1493.87,0.02,1018.68,440.78,1.22,-0.35,1398.92,5.37,1026.88,293.3
1529.06,-0.06,1018.72,415.46,1.08,-0.28,1438.03,5.4,978.95,278.19
1596.59,-0.17,1018.75,434.38,1.15,-0.25,1471.62,5.0,968.92,300.83
1616.45,-0.15,1018.74,416.0,0.99,-0.32,1397.58,4.83,972.25,302.63
1604.37,-0.13,1018.76,399.58,1.03,-0.31,1408.67,5.4,990.49,301.64
1681.77,-0.1,1018.74,433.63,1.09,-0.37,1353.22,5.85,954.52,295.18
1688.47,-0.08,1018.75,396.68,1.11,-0.32,1271.96,6.45,981.69,288.46
1655.29,-0.09,1018.75,387.16,1.05,-0.35,1273.16,5.75,987.62,277.51
1693.4,-0.08,1018.73,378.65,1.03,-0.39,1264.11,5.99,939.03,262.23
1682.41,-0.09,1018.73,405.56,1.09,-0.44,1258.77,5.39,899.91,267.73
1773.24,0.02,1018.73,449.85,0.96,-0.37,1248.04,5.62,954.85,279.1
1741.29,-0.08,1018.78,489.97,1.0,-0.41,1330.27,6.16,926.14,294.66
1758.41,-0.08,1018.78,509.45,0.86,-0.29,1316.04,6.3,970.28,281.83
1760.37,-0.04,1018.81,505.53,0.83,-0.35,1280.71,5.86,943.47,289.5
1732.44,0.03,1018.81,507.88,1.02,-0.35,1253.81,6.01,927.14,283.01
1804.02,0.16,1018.88,468.41,1.1,-0.33,1237.7,6.09,910.04,298.63
1747.31,0.09,1018.89,438.75,1.34,-0.38,1184.42,5.97,893.99,296.27
1805.71,-0.0,1018.96,412.87,1.34,-0.41,1235.62,6.64,933.08,299.02
1752.58,0.01,1018.96,400.49,1.34,-0.42,1217.61,6.55,965.15,289.0
1750.31,-0.01,1018.96,402.98,1.28,-0.42,1300.54,6.41,930.24,295.52
1720.59,-0.01,1018.96,422.47,1.17,-0.41,1309.18,5.97,976.63,295.55
1694.34,-0.07,1018.98,434.89,1.09,-0.48,1262.48,6.08,944.11,292.63
1708.66,-0.06,1018.99,435.2,1.11,-0.43,1235.55,6.22,930.16,314.81
1685.87,-0.06,1018.98,435.09,1.18,-0.45,1414.79,6.63,985.24,313.85
1616.72,-0.02,1018.97,450.23,1.11,-0.5,1326.0,6.09,940.01,324.82
1589.05,-0.01,1018.97,442.12,1.1,-0.47,1365.68,5.99,998.31,320.86
1628.81,0.05,1018.97,448.95,1.23,-0.47,1362.71,5.86,995.77,315.19
1645.47,0.14,1018.99,468.38,1.11,-0.45,1298.37,5.92,1015.73,324.38
1765.36,0.11,1019.0,438.84,1.13,-0.46,1281.1,5.75,1030.56,324.16
1757.28,0.09,1019.01,418.24,1.02,-0.5,1277.68,6.39,1013.03,325.2
1687.82,0.03,1019.01,407.83,1.05,-0.49,1290.4,5.73,1062.38,319.64
1729.59,0.06,1019.01,421.07,1.08,-0.52,1229.41,5.58,1070.66,318.91
1751.51,0.05,1019.0,407.0,1.29,-0.49,1187.14,6.12,1115.78,316.95
1755.37,0.05,1019.05,411.39,1.13,-0.51,1157.49,5.7,1096.9,325.5
1663.18,0.01,1019.07,435.65,1.03,-0.46,1139.77,5.79,1105.07,330.03
1689.32,-0.07,1019.09,433.78,1.26,-0.47,1172.73,6.75,1087.41,309.92
1714.1,-0.02,1019.13,476.83,1.35,-0.43,1117.41,7.28,1069.08,314.79
1728.11,-0.05,1019.14,460.43,1.36,-0.27,1111.14,6.51,1147.45,314.9
1768.85,-0.07,1019.13,411.28,1.39,-0.28,1097.18,6.97,1137.94,294.21
1766.29,-0.08,1019.14,440.32,1.44,-0.3,1113.72,6.63,1113.98,306.57
1816.85,-0.11,1019.14,464.49,1.56,-0.34,1136.21,6.76,1098.48,283.79
1753.92,-0.2,1019.15,436.72,1.59,-0.32,1169.71,6.66,1096.18,284.44
1738.13,-0.27,1019.14,422.85,1.45,-0.22,1152.81,7.18,1037.35,297.82
1791.59,-0.23,1019.12,425.86,1.37,-0.12,1170.95,7.3,1083.74,337.06
1741.66,-0.15,1019.1,413.8,1.4,-0.05,1077.29,7.48,1077.15,325.99
1741.54,-0.17,1019.08,435.49,1.48,-0.09,1098.2,7.94,1068.6,310.93
1679.57,-0.18,1019.07,458.03,1.56,-0.18,1194.55,7.89,1045.7,305.6
1638.36,-0.2,1019.06,456.44,1.64,-0.18,1168.57,7.51,1040.91,283.55
1612.99,-0.31,1019.04,486.83,1.6,-0.2,1271.02,8.16,1005.68,306.86
1562.93,-0.26,1018.99,496.39,1.61,-0.12,1257.01,7.73,1005.38,292.18
1572.18,-0.29,1018.95,485.51,1.29,-0.11,1269.47,7.42,1004.59,304.36
1580.27,-0.22,1018.99,480.94,1.07,-0.17,1236.14,6.69,1069.87,287.83
1536.04,-0.25,1019.01,476.28,1.21,-0.19,1199.9,6.0,1074.39,294.04
1507.1,-0.33,1018.99,453.0,1.32,-0.19,1121.16,5.48,1071.7,287.55
1541.01,-0.34,1018.94,458.01,1.32,-0.2,1127.0,5.72,1113.18,288.1
1637.0,-0.31,1018.88,429.34,1.36,-0.27,1122.38,6.09,1179.31,290.35
1766.09,-0.23,1018.84,438.22,1.34,-0.31,1098.07,5.96,1175.61,284.21
1758.41,-0.25,1018.83,415.08,1.14,-0.33,1147.98,4.91,1190.05,272.22
1781.21,-0.31,1018.79,399.75,1.35,-0.34,1104.54,5.79,1193.7,280.6
1744.41,-0.31,1018.75,434.71,1.37,-0.38,1051.08,5.59,1229.07,257.36
1710.18,-0.23,1018.72,443.27,1.41,-0.43,1107.85,5.7,1210.56,261.35
1753.48,-0.2,1018.69,418.7,1.18,-0.46,1177.34,5.68,1169.09,257.27
1742.14,-0.09,1018.73,403.83,1.18,-0.36,1196.85,5.95,1108.52,261.59
1720.06,-0.23,1018.73,445.3,0.97,-0.41,1160.56,6.85,1148.78,254.86
1702.36,-0.18,1018.75,447.85,1.03,-0.46,1130.79,7.01,1136.3,277.48
1694.1,-0.25,1018.74,443.72,1.07,-0.45,1154.21,7.89,1122.12,294.24
1686.32,-0.24,1018.69,454.49,1.08,-0.47,1103.67,8.25,1087.79,283.17
1677.48,-0.26,1018.66,438.34,0.99,-0.51,1096.96,8.16,1056.86,269.18
1613.51,-0.29,1018.64,428.95,1.06,-0.47,1139.08,8.06,1049.42,267.57
1542.92,-0.25,1018.61,439.57,1.19,-0.4,1118.42,8.2,1076.66,266.22
1589.69,-0.22,1018.61,458.0,1.01,-0.39,1010.52,8.4,1046.03,243.78
1575.92,-0.28,1018.62,450.13,1.07,-0.36,1069.48,8.22,1064.8,266.18
1652.66,-0.22,1018.59,474.45,1.05,-0.4,1103.84,7.41,1027.08,290.18
1674.17,-0.19,1018.56,428.26,1.18,-0.31,1195.09,7.61,1050.15,305.31
1682.7,-0.09,1018.57,434.96,1.28,-0.32,1181.81,7.55,1071.09,288.04
1554.2,-0.1,1018.58,443.48,1.21,-0.32,1186.59,7.26,1067.5,243.76
1575.97,-0.1,1018.59,404.91,1.09,-0.27,1264.18,7.42,1064.18,229.04
1547.94,-0.05,1018.61,408.81,1.04,-0.22,1233.3,8.8,1075.69,239.87
1563.88,-0.1,1018.58,400.2,0.97,-0.23,1313.97,7.7,1084.78,262.24
1591.45,-0.09,1018.55,419.06,0.95,-0.22,1320.76,8.12,1067.46,270.18
1645.46,-0.17,1018.55,417.73,0.86,-0.23,1321.62,7.38,1086.57,289.92
1665.36,-0.16,1018.54,414.24,0.9,-0.25,1243.9,7.62,1094.66,264.47
1681.57,-0.19,1018.53,458.34,0.97,-0.32,1213.98,6.95,1056.15,266.86
1711.16,-0.2,1018.52,443.09,1.02,-0.37,1220.9,5.89,1047.77,263.23
1645.02,-0.29,1018.47,443.68,1.12,-0.35,1223.91,6.78,1079.42,255.89
1614.51,-0.28,1018.42,431.11,1.22,-0.34,1276.07,7.05,1023.67,267.8
1618.97,-0.15,1018.4,484.59,1.17,-0.23,1189.51,7.09,1011.97,269.07
1611.99,-0.14,1018.41,443.14,1.22,-0.24,1124.58,6.6,999.49,280.97
1563.24,-0.03,1018.4,461.31,1.28,-0.31,1069.4,7.62,1012.37,269.49
1512.19,-0.15,1018.38,451.84,1.17,-0.32,1074.09,8.12,999.28,265.33
1543.55,-0.2,1018.38,443.39,1.18,-0.32,1090.83,7.5,1063.57,251.72
1474.16,-0.19,1018.36,450.53,1.16,-0.25,1064.31,6.99,1068.57,238.33
1466.19,-0.15,1018.34,442.7,1.21,-0.25,1031.2,7.15,1061.4,233.31
1458.67,-0.17,1018.33,448.28,1.34,-0.18,1067.94,7.08,1065.75,227.6
1409.65,-0.21,1018.33,453.89,1.32,-0.24,1104.52,7.22,1077.06,205.37
1480.7,-0.21,1018.31,469.36,1.08,-0.27,1155.63,7.75,1044.99,229.04
1453.74,-0.23,1018.35,451.04,1.11,-0.3,1202.88,8.24,1052.16,223.93
1472.97,-0.24,1018.32,416.02,1.05,-0.34,1212.35,8.33,1028.02,222.84
1414.44,-0.24,1018.31,428.58,1.04,-0.35,1271.33,8.65,1067.54,207.82
1408.71,-0.1,1018.28,442.35,1.1,-0.39,1299.47,8.18,1099.97,213.46
1431.55,-0.16,1018.28,441.81,1.3,-0.38,1293.87,7.48,1061.22,234.89
1442.8,-0.09,1018.31,387.62,1.25,-0.35,1244.4,7.95,1063.18,261.18
1406.42,-0.13,1018.33,399.14,1.24,-0.34,1317.9,7.94,1063.24,272.41
1469.79,-0.16,1018.32,399.8,1.31,-0.36,1380.06,6.78,1066.12,292.73
1499.27,-0.13,1018.28,421.39,1.4,-0.32,1428.09,6.36,1071.83,285.87
1503.41,-0.04,1018.27,392.41,1.39,-0.37,1380.68,6.47,1074.6,289.27
1545.45,-0.13,1018.28,407.27,1.37,-0.38,1338.23,6.44,1110.92,295.06
1581.48,-0.12,1018.28,410.69,1.33,-0.39,1310.38,6.36,1117.68,283.14
1531.25,-0.15,1018.27,436.73,1.29,-0.32,1367.09,6.91,1040.91,260.36
